VendorNumber,VendorName,Brand,TotalSalesDollars,TotalSalesQuantity,TotalPurchaseDollars,TotalPurchaseQuantity,FreightCost,GrossProfit,CurrentMargin,TargetMargin,RequiredSalesDollars,UpsideDollars,NeededPriceDeltaPerUnit
4425,MARTIGNETTI COMPANIES,35646,105254.54999999999,5545,11540.34,994,60.02983682400469,93654.18016317599,88.97874739208518,0.35,17846.722825883084,0.0,0.0
4425,MARTIGNETTI COMPANIES,35650,17317.94,906,6201.599999999999,480,32.25910467523032,11084.08089532477,64.00346054625881,0.35,9590.552468731123,0.0,0.0
4425,MARTIGNETTI COMPANIES,35714,1319.56,44,197.3,10,1.0263031076533382,1121.2336968923466,84.97027015765457,0.35,305.1173893963898,0.0,0.0
4425,MARTIGNETTI COMPANIES,35716,1025.82,18,1747.54,46,9.090246998218523,-730.8102469982185,-71.24156742880999,0.35,2702.5080723049514,1676.6880723049514,93.14933735027508
4425,MARTIGNETTI COMPANIES,35795,155.88,12,100.56,12,0.5230868753452594,54.796913124654736,35.153267336832656,0.35,155.51244134668502,0.0,0.0
4425,MARTIGNETTI COMPANIES,35800,22217.47,1853,4234.7,530,22.027804206688245,17960.74219579331,80.8406276492927,0.35,6548.812006471828,0.0,0.0
4425,MARTIGNETTI COMPANIES,35801,15687.55,1745,2619.36,428,13.625227106248596,13054.56477289375,83.21608391937396,0.35,4050.7465032403825,0.0,0.0
4425,MARTIGNETTI COMPANIES,36087,35938.54,946,8151.84,324,42.40374417178302,27744.296255828216,77.19928593601247,0.35,12606.528837187358,0.0,0.0
4425,MARTIGNETTI COMPANIES,36088,873.54,46,508.64,44,2.6458125325737147,362.2541874674263,41.4696736803611,0.35,786.593557742421,0.0,0.0
4425,MARTIGNETTI COMPANIES,36154,84771.83,2717,9995.0,500,51.99138145461285,74724.83861854539,88.14819571377117,0.35,15456.90981762248,0.0,0.0
4425,MARTIGNETTI COMPANIES,36155,824.75,25,807.8400000000001,36,4.202172845852371,12.707827154147484,1.5408095973504075,0.35,1249.2956505320808,424.5456505320808,16.981826021283233
4425,MARTIGNETTI COMPANIES,36208,3342.48,152,2481.6,240,12.908635539546498,847.9713644604536,25.36952695185771,0.35,3837.7055931377636,495.22559313776355,3.2580631127484443
4425,MARTIGNETTI COMPANIES,36267,67334.93,4807,5857.55,607,30.469446367130317,61446.91055363286,91.25562401807332,0.35,9058.491455949432,0.0,0.0
4425,MARTIGNETTI COMPANIES,36268,170840.69,9631,14148.8,1195,73.59836497499012,156618.29163502503,91.67505214069612,0.35,21880.61286919229,0.0,0.0
4425,MARTIGNETTI COMPANIES,36376,64342.68,3932,6743.32,641,35.0769907344192,57564.28300926558,89.46516217426066,0.35,10428.303062668336,0.0,0.0
4425,MARTIGNETTI COMPANIES,36380,2270736.99,227301,79885.41,12309,415.54305392377626,2190436.0369460764,96.46366120746006,0.35,123539.92777526734,0.0,0.0
4425,MARTIGNETTI COMPANIES,36473,537964.14,38786,32740.66,3907,170.3083684978274,505053.1716315022,93.88231186404026,0.35,50632.2590284582,0.0,0.0
4425,MARTIGNETTI COMPANIES,36483,12038.11,189,4358.91,109,22.67391220973752,7656.526087790263,63.60239346367713,0.35,6740.898326476519,0.0,0.0
4425,MARTIGNETTI COMPANIES,36493,31756.25,875,5701.499999999999,210,29.657714993844433,26025.092285006154,81.95266218462871,0.35,8817.165715375144,0.0,0.0
4425,MARTIGNETTI COMPANIES,36523,569290.22,37978,58121.14,5621,302.3310015324619,510866.7489984675,89.73748907867547,0.35,89882.2630792807,0.0,0.0
4425,MARTIGNETTI COMPANIES,36524,285019.86,19014,36376.83,3591,189.22277585188638,248453.80722414807,87.17070004319983,0.35,56255.465809002904,0.0,0.0
4425,MARTIGNETTI COMPANIES,36570,25461.23,377,10433.44,244,54.27203190833576,14973.517968091663,58.80909118723511,0.35,16134.941587551288,0.0,0.0
4425,MARTIGNETTI COMPANIES,36648,571550.55,9445,68290.73999999999,1743,355.2306066190883,502904.57939338096,87.98951893115682,0.35,105609.18554864475,0.0,0.0
4425,MARTIGNETTI COMPANIES,36770,16971617.72,1757222,209155.6,34120,1087.972844719202,16761374.14715528,98.76120487561442,0.35,323451.65053033724,0.0,0.0
4425,MARTIGNETTI COMPANIES,36771,14994212.709999999,1539289,186216.24,31192,968.648280828788,14807027.82171917,98.75161909530607,0.35,287976.75120127504,0.0,0.0
4425,MARTIGNETTI COMPANIES,36874,433649.46,57054,25071.45,5415,130.41513962683877,408447.5948603732,94.18842464611237,0.35,38772.10021481052,0.0,0.0
4425,MARTIGNETTI COMPANIES,36894,959.2,80,244.58999999999997,31,1.272293345671211,713.3377066543289,74.36798443018442,0.35,378.24968207026336,0.0,0.0
4425,MARTIGNETTI COMPANIES,36907,3679.08,92,882.9799999999999,34,4.593031515437124,2791.506968484563,75.87513640596461,0.35,1365.4969715622108,0.0,0.0
4425,MARTIGNETTI COMPANIES,37047,389.97,3,253.23,3,1.3172363707605415,135.42276362923948,34.72645681186744,0.35,391.61113287809314,1.6411328780931171,0.5470442926977057
4425,MARTIGNETTI COMPANIES,37048,156081.51,3549,23404.48,872,121.74399674105626,132555.28600325895,84.92696284349053,0.35,36194.19076421701,0.0,0.0
4425,MARTIGNETTI COMPANIES,37049,483710.42,23158,27172.8,1998,141.34581390594337,456396.27418609406,94.35320293205469,0.35,42021.762790624525,0.0,0.0
4425,MARTIGNETTI COMPANIES,37071,722769.25,31675,43904.88,3798,228.38172724352202,678635.9882727565,93.89386561101713,0.35,67897.3257342208,0.0,0.0
4425,MARTIGNETTI COMPANIES,37126,179802.69999999998,9330,14001.2,1160,72.83058829638074,165728.6694117036,92.17251432359114,0.35,21652.3547512252,0.0,0.0
4425,MARTIGNETTI COMPANIES,37152,28502.32,1368,4321.5,335,22.47931515318754,24158.34068484681,84.75920796919975,0.35,6683.045100235673,0.0,0.0
4425,MARTIGNETTI COMPANIES,37158,43828.26,3374,5909.04,696,30.737283909011058,37888.48271609099,86.4476087257194,0.35,9138.118898321556,0.0,0.0
4425,MARTIGNETTI COMPANIES,37537,767.52,48,264.71999999999997,24,1.3770043520425324,501.42299564795746,65.33028398581892,0.35,409.38000669545,0.0,0.0
4425,MARTIGNETTI COMPANIES,37541,218890.2,4180,27719.820000000003,1446,144.19126918191162,191026.1887308181,87.27032490756466,0.35,42867.70964489525,0.0,0.0
4425,MARTIGNETTI COMPANIES,37542,104689.31,3469,24402.4,1180,126.93491613887392,80159.97508386114,76.56939861754857,0.35,37737.43833252135,0.0,0.0
4425,MARTIGNETTI COMPANIES,37568,3347.82,18,1410.9700000000003,11,7.3394976979504865,1929.5105023020494,57.634834080149155,0.35,2182.014611843001,0.0,0.0
4425,MARTIGNETTI COMPANIES,37569,636.87,13,126.44,4,0.6577078810526512,509.77229211894735,80.04338281265366,0.35,195.53493520161945,0.0,0.0
4425,MARTIGNETTI COMPANIES,37678,723356.53,65647,36620.24,5608,190.48893114551993,686545.8010688545,94.9111223297942,0.35,56631.890663300794,0.0,0.0
4425,MARTIGNETTI COMPANIES,37708,989.1,90,482.95,65,2.512179857279167,503.63782014272084,50.91879690048739,0.35,746.8648920881218,0.0,0.0
4425,MARTIGNETTI COMPANIES,37785,284108.58,25354,22421.510000000002,2731,116.63084334151243,261570.43915665848,92.06706786421532,0.35,34674.062835910016,0.0,0.0
4425,MARTIGNETTI COMPANIES,37786,2037799.86,200782,57972.600000000006,8988,301.5583352191785,1979525.7016647807,97.14033946713396,0.35,89652.55128495258,0.0,0.0
4425,MARTIGNETTI COMPANIES,37826,256695.11000000002,33889,19641.9,4215,102.17203755811508,236951.03796244191,92.3083567748688,0.35,30375.4954423971,0.0,0.0
4425,MARTIGNETTI COMPANIES,37827,39470.6,4940,5628.950000000001,1093,29.28032882830846,33812.369671171684,85.66469643524975,0.35,8704.969736658937,0.0,0.0
4425,MARTIGNETTI COMPANIES,37828,2879915.4,264560,63662.94,9559,331.15799880561593,2815921.3020011946,97.77791743469945,0.35,98452.45845970095,0.0,0.0
4425,MARTIGNETTI COMPANIES,37913,23648.17,1183,5167.950000000001,393,26.882327142407856,18453.33767285759,78.03283582982358,0.35,7992.049734065244,0.0,0.0
4425,MARTIGNETTI COMPANIES,37940,31.99,1,22.06,1,0.11475036267021105,9.815249637329789,30.68224331769237,0.35,34.11500055795417,2.12500055795417,2.12500055795417
4425,MARTIGNETTI COMPANIES,37984,984517.9400000001,88606,40037.560000000005,5282,208.26493791615303,944272.1150620838,95.91212883963127,0.35,61916.65375064024,0.0,0.0
4425,MARTIGNETTI COMPANIES,38011,30350.63,2637,4766.55,739,24.794349101799387,25559.285650898204,84.21336114241518,0.35,7371.298998618153,0.0,0.0
4425,MARTIGNETTI COMPANIES,38165,60114.75,5725,5491.73,841,28.566546200674438,54594.45345379933,90.81706811356501,0.35,8492.763917231807,0.0,0.0
4425,MARTIGNETTI COMPANIES,38369,428000.51,27549,34740.0,3860,180.70841338001503,393079.80158662,91.84096570039601,0.35,53724.166789815405,0.0,0.0
4425,MARTIGNETTI COMPANIES,38370,69313884.24,7050204,600612.6,91140,3124.2299943018315,68710147.4100057,99.1289813915148,0.35,928825.8922989258,0.0,0.0
4425,MARTIGNETTI COMPANIES,38392,3112.27,173,2457.95,205,12.785614411842486,641.5343855881576,20.61306973971274,0.35,3801.1317144797567,688.8617144797568,3.9818596212702704
4425,MARTIGNETTI COMPANIES,38416,393871.5,32850,10418.490000000002,1269,54.194265910061986,383398.81573408993,97.34109112593572,0.35,16111.821947553944,0.0,0.0
4425,MARTIGNETTI COMPANIES,38481,40994.229999999996,2377,5797.84,529,30.15885053054653,35166.23114946945,85.78336792633854,0.35,8966.152077739302,0.0,0.0
4425,MARTIGNETTI COMPANIES,38526,65.94,6,45.18,6,0.235014568696289,20.52498543130371,31.126759829092673,0.35,69.86925318260967,3.9292531826096706,0.6548755304349451
4425,MARTIGNETTI COMPANIES,38528,252673.95,6305,19950.84,783,103.77906280939952,232619.33093719062,92.06304446389927,0.35,30853.260096629845,0.0,0.0
4425,MARTIGNETTI COMPANIES,38622,33735.03,2597,3113.0400000000004,357,16.19322162315838,30605.79677837684,90.7240834775509,0.35,4814.204956343321,0.0,0.0
4425,MARTIGNETTI COMPANIES,38714,479.95,5,194.57999999999998,3,1.0121543775326232,284.3578456224674,59.24738944108082,0.35,300.91100673466553,0.0,0.0
4425,MARTIGNETTI COMPANIES,39084,2266.92,108,791.6400000000001,54,4.1179046738098775,1471.1620953261902,64.89695689861972,0.35,1224.2429302674,0.0,0.0
4425,MARTIGNETTI COMPANIES,39104,64.95,5,52.67999999999999,6,0.27402761130855474,11.995972388691456,18.469549482203938,0.35,81.46773478662853,16.517734786628523,3.303546957325705
4425,MARTIGNETTI COMPANIES,39228,23819.82,518,7864.56,264,40.90938858756279,15914.350611412436,66.81138065448201,0.35,12162.26059782702,0.0,0.0
4425,MARTIGNETTI COMPANIES,39285,19983.93,807,4881.21,289,25.390780497255708,15077.329219502746,75.44726797733351,0.35,7548.616585380393,0.0,0.0
4425,MARTIGNETTI COMPANIES,39334,31404.36,1964,4618.9,442,24.026312336239247,26761.43368766376,85.21566332720604,0.35,7142.963557440367,0.0,0.0
4425,MARTIGNETTI COMPANIES,39335,11572443.67,828609,240651.25,27503,1251.804996126003,11330540.615003875,97.90966314553575,0.35,372158.54614788614,0.0,0.0
4425,MARTIGNETTI COMPANIES,39400,68227.84,1816,19254.54,731,100.15709193327677,48873.14290806672,71.63225877891888,0.35,29776.457064512735,0.0,0.0
4425,MARTIGNETTI COMPANIES,39449,60148.99,5021,6908.8,1270,35.937774506616236,53204.25222549338,88.45410741808529,0.35,10684.211960779408,0.0,0.0
4425,MARTIGNETTI COMPANIES,39450,199149.27000000002,5373,21182.0,890,110.18323581506847,177857.08676418496,89.3084301861538,0.35,32757.204978177026,0.0,0.0
4425,MARTIGNETTI COMPANIES,39517,795185.54,24846,30686.95,1505,159.62550506539588,764338.9644949347,96.12083294358379,0.35,47456.27000779292,0.0,0.0
4425,MARTIGNETTI COMPANIES,39518,557324.6699999999,21733,20790.63,1281,108.14743121678016,536425.8925687831,96.25016107196245,0.35,32151.965278795047,0.0,0.0
4425,MARTIGNETTI COMPANIES,39631,118760.46,12854,9830.08,1807,51.1335106562642,108879.24648934374,91.67971098237892,0.35,15201.866939471174,0.0,0.0
4425,MARTIGNETTI COMPANIES,39681,35183.82,8818,4683.36,1774,24.361616433144135,30476.098383566856,86.61964045850296,0.35,7242.648640666375,0.0,0.0
4425,MARTIGNETTI COMPANIES,39775,779158.25,83175,32972.64,5646,171.51506791451985,746014.0949320855,95.74615874658139,0.35,50991.00779679157,0.0,0.0
4425,MARTIGNETTI COMPANIES,39971,524994.23,10077,37564.39,1483,195.40015303650267,487234.43984696345,92.80757997034814,0.35,58091.98485082539,0.0,0.0
4425,MARTIGNETTI COMPANIES,39977,15014.97,1503,1764.72,258,9.179612874495687,13241.070387125505,88.18579315926375,0.35,2729.076327499224,0.0,0.0
4425,MARTIGNETTI COMPANIES,39979,742927.97,59503,28153.44,3591,146.44684725358235,714628.0831527464,96.19076303625323,0.35,43538.2874573132,0.0,0.0
4425,MARTIGNETTI COMPANIES,39981,47808.23,3877,4929.83,617,25.643689048163488,42852.75631095184,89.63468488783592,0.35,7623.805675458713,0.0,0.0
4425,MARTIGNETTI COMPANIES,39983,228984.63,17937,10367.46,1314,53.92882116812812,218563.24117883187,95.44886972493825,0.35,16032.905878720196,0.0,0.0
4425,MARTIGNETTI COMPANIES,40106,3913.47,253,3182.7400000000002,253,16.555782832501702,714.1742171674979,18.249129728029036,0.35,4921.993512050003,1008.5235120500033,3.986258940909104
4425,MARTIGNETTI COMPANIES,40363,9828.11,689,9138.08,796,47.53390725790581,642.4960927420948,6.537331111903455,0.35,14131.7137034737,4303.6037034737,6.2461592212970976
4425,MARTIGNETTI COMPANIES,40365,6449.139999999999,86,4095.2200000000003,83,21.302265648880404,2332.6177343511185,36.16943862826856,0.35,6333.111177921354,0.0,0.0
4425,MARTIGNETTI COMPANIES,40366,3314.15,85,1828.52,68,9.511483823650694,1476.1185161763494,44.53988250913053,0.35,2827.740744344078,0.0,0.0
4425,MARTIGNETTI COMPANIES,40444,983.18,82,378.35,47,1.9680779563134339,602.8619220436865,61.31755345345578,0.35,585.1047353174054,0.0,0.0
4425,MARTIGNETTI COMPANIES,40454,699.4,60,222.18,42,1.1557223743457612,476.0642776256542,68.06752611176069,0.35,343.593419037455,0.0,0.0
4425,MARTIGNETTI COMPANIES,40455,127.84,16,187.92000000000002,36,0.9775107956929312,-61.05751079569294,-47.76088141089873,0.35,290.61155507029684,162.77155507029684,10.173222191893553
4425,MARTIGNETTI COMPANIES,40456,64717.74,4626,7221.42,774,37.56394215747577,57458.756057842525,88.783625722781,0.35,11167.667603319194,0.0,0.0
4425,MARTIGNETTI COMPANIES,40538,49383.12,3088,6458.4000000000015,598,33.59491125427431,42891.12508874573,86.85381784048016,0.35,9987.68447885273,0.0,0.0
4425,MARTIGNETTI COMPANIES,40566,188.82,18,14.46,2,0.07521714615644841,174.28478285384352,92.30207756267532,0.35,22.361872532548382,0.0,0.0
4425,MARTIGNETTI COMPANIES,40607,3262.08,192,1350.0,120,7.022347670207839,1905.057652329792,58.4000898914126,0.35,2087.726688723397,0.0,0.0
4425,MARTIGNETTI COMPANIES,40608,4916.72,328,415.81,43,2.162935099814164,4498.747064900185,91.49894777209573,0.35,643.0352847689448,0.0,0.0
4425,MARTIGNETTI COMPANIES,40621,721163.6799999999,38032,27657.079999999998,2629,143.86491207611243,693362.7350879238,96.14498820682759,0.35,42770.68448011709,0.0,0.0
4425,MARTIGNETTI COMPANIES,41003,24386.91,1109,3969.8399999999997,278,20.650071611183616,20396.419928388816,83.63675401430035,0.35,6139.215494786436,0.0,0.0
4425,MARTIGNETTI COMPANIES,41122,2189.18,82,1298.3999999999999,80,6.753937937035449,884.0260620629646,40.3816069059175,0.35,2007.9291352877467,0.0,0.0
4425,MARTIGNETTI COMPANIES,41157,66758.25,4175,9356.56,872,48.67038319789619,57353.01961680211,85.91150849041446,0.35,14469.585204919838,0.0,0.0
4425,MARTIGNETTI COMPANIES,41159,1242148.6099999999,51147,104199.20000000001,6472,542.0170439685338,1137407.3929560315,91.56773865858383,0.35,161140.33391379775,0.0,0.0
4425,MARTIGNETTI COMPANIES,41321,4498666.32,258700,139692.86,12769,726.6457999745702,4358246.814200025,96.87864145034044,0.35,216030.00892303776,0.0,0.0
4425,MARTIGNETTI COMPANIES,41348,51919.14,2886,6213.76,511,32.32235782165234,45673.05764217835,87.96959587962812,0.35,9609.357473571772,0.0,0.0
4425,MARTIGNETTI COMPANIES,41372,73705.83,4917,4553.64,468,23.686846848122386,69128.50315315188,93.78973570089622,0.35,7042.041302843266,0.0,0.0
4425,MARTIGNETTI COMPANIES,41531,1997.5,250,507.84000000000003,96,2.64165114136174,1487.018348858638,74.44397240844246,0.35,785.3563863713258,0.0,0.0
4425,MARTIGNETTI COMPANIES,41532,4899.150000000001,513,399.35999999999996,64,2.0773664930179274,4497.712633506983,91.80597927205704,0.35,617.5959484507966,0.0,0.0
4425,MARTIGNETTI COMPANIES,41537,1212362.07,42901,69729.65999999999,3861,362.71549292250717,1142269.6945070776,94.21852784515748,0.35,107834.42383526538,0.0,0.0
4425,MARTIGNETTI COMPANIES,41575,3362.36,64,1046.8700000000001,31,5.445544522600356,2310.0444554773994,68.70306735380505,0.35,1618.9469915732313,0.0,0.0
4425,MARTIGNETTI COMPANIES,41588,20118.19,181,17664.899999999998,265,91.88819952552181,2361.401800474479,11.737645386958166,0.35,27318.13569157772,7199.945691577723,39.77870547832996
4425,MARTIGNETTI COMPANIES,41589,24145.170000000002,483,12908.48,377,67.14654403994406,11169.543455960058,46.2599495301133,0.35,19962.502375446067,0.0,0.0
4425,MARTIGNETTI COMPANIES,41612,16499.760000000002,424,8801.519999999999,364,45.783209975027916,7652.456790024976,46.379200606705645,0.35,13611.235707653888,0.0,0.0
4425,MARTIGNETTI COMPANIES,41614,5180.64,136,3648.54,146,18.978752865674153,1513.1212471343263,29.20722627193409,0.35,5642.336542870268,461.6965428702679,3.394827521104911
4425,MARTIGNETTI COMPANIES,41629,98774.59,6941,7254.92,799,37.73820041447723,91481.93179958552,92.61686816375095,0.35,11219.47415448381,0.0,0.0
4425,MARTIGNETTI COMPANIES,41762,16298.369999999999,163,7065.959999999999,106,36.75527981020872,9195.654720189792,56.42070170323654,0.35,10927.254276631089,0.0,0.0
4425,MARTIGNETTI COMPANIES,41864,3626.7,330,2111.04,288,10.98107913015967,1504.67892086984,41.48892714781592,0.35,3264.6478140463996,0.0,0.0
4425,MARTIGNETTI COMPANIES,41868,211527.87,4213,16146.84,478,83.99164759645832,195297.03835240353,92.32685903394363,0.35,24970.510227071474,0.0,0.0
4425,MARTIGNETTI COMPANIES,41970,438131.43,27657,23866.29,2709,124.146211835559,414140.99378816446,94.52437452117154,0.35,36908.36340282394,0.0,0.0
4425,MARTIGNETTI COMPANIES,41978,4559.05,95,2742.6,84,14.266289422453346,1802.183710577547,39.52980797704669,0.35,4241.33275295762,0.0,0.0
4425,MARTIGNETTI COMPANIES,41981,19964.72,528,6855.4800000000005,278,35.6604177823381,13073.579582217664,65.48341064747045,0.35,10601.754488895906,0.0,0.0
4425,MARTIGNETTI COMPANIES,41983,9828.92,308,5895.599999999999,289,30.667372536649875,3902.6526274633507,39.70581332906719,0.35,9117.334419287152,0.0,0.0
4425,MARTIGNETTI COMPANIES,41984,3100.98,102,933.42,47,4.855407231352148,2162.7045927686477,69.74261661696134,0.35,1443.5006265097725,0.0,0.0
4425,MARTIGNETTI COMPANIES,41985,5576.9400000000005,106,3045.2000000000003,92,15.840335648382897,2515.8996643516175,45.112546743404394,0.35,4709.292824074435,0.0,0.0
4425,MARTIGNETTI COMPANIES,41990,535260.09,9891,47436.76,1337,246.75364523570994,487576.5763547642,91.09152456234207,0.35,73359.25176190109,0.0,0.0
4425,MARTIGNETTI COMPANIES,42053,227967.57,5643,23413.600000000002,1036,121.79143660087279,204432.17856339912,89.6759914418525,0.35,36208.2945178475,0.0,0.0
4425,MARTIGNETTI COMPANIES,42255,489023.88,18612,25899.379999999997,1586,134.72181540950183,462989.7781845905,94.67631277732092,0.35,40052.46433139923,0.0,0.0
4425,MARTIGNETTI COMPANIES,42256,206.31,39,80.03999999999999,23,0.4163471907581003,125.85365280924191,61.00220678069017,0.35,123.77899567808937,0.0,0.0
4425,MARTIGNETTI COMPANIES,42264,113119.23,2077,17870.49,547,92.95762504960926,95155.78237495039,84.11989930885349,0.35,27636.073269307093,0.0,0.0
4425,MARTIGNETTI COMPANIES,42420,436553.91000000003,56909,23639.399999999998,5139,122.96598927045271,412791.5440107295,94.55683125383746,0.35,36557.486137339154,0.0,0.0
4425,MARTIGNETTI COMPANIES,42456,50832.11,1589,6985.35,361,36.335967628212096,43810.42403237179,86.18651484735099,0.35,10802.593796351097,0.0,0.0
4425,MARTIGNETTI COMPANIES,42874,1981779.5699999998,104775,89162.3,7835,463.79901457434994,1892153.4709854254,95.47749404770711,0.35,137886.30617626823,0.0,0.0
